verb,factor1,factor2,group
сшить pf,-4.24210768201295,-15.17337181348,1
раскалить pf,-29.5741644447699,-15.1211730730431,1
пробить pf,13.5220032205615,-15.0893617821025,1
уложить pf,14.1523642500086,-15.076202263281,1
восстановить pf,5.06523671626931,-15.057719687388,1
вставить pf,23.8365014575741,-15.0016904024156,1
слыхать ipf,52.5329963068157,-14.9445433439652,1
завершить pf,-2.73239879117249,-14.9111542490712,1
приступить pf,45.5932335206292,-14.9009886141067,1
взволновать pf,-17.4766514367805,-14.8651722097937,1
изобрести pf,19.1183223072392,-14.8624521550447,1
выписать pf,3.67749051967346,-14.8619162956885,1
уменьшиться pf,15.9834021319745,-14.8480107982945,1
погаснуть pf,36.2010922856017,-14.8276789173768,1
накопить pf,-21.3298149628653,-14.734763079457,1
спустить pf,13.8198358800579,-14.7247944469286,1
вручить pf,27.2364152351203,-14.7223938239229,1
настроить pf,-22.2174774570819,-14.6197532920874,1
реализовать pf,-16.8461138213617,-14.5881657050343,1
отложить pf,20.583385600793,-14.5837096936077,1
удовлетворить pf,-5.4210920856697,-14.54621358839,1
возмутиться pf,53.9263861259997,-14.5435823328204,1
растаять pf,16.0178150110301,-14.5329830519827,1
оглядеть pf,48.9311871497912,-14.4894998035275,1
воспитать pf,-11.9829386723889,-14.4590281249219,1
увести pf,37.7516893374982,-14.4469498148651,1
пройтись pf,41.6101531626285,-14.4025806427285,1
нажать pf,38.8104388101384,-14.3792310954682,1
улететь pf,28.0400588927219,-14.3679869249671,1
одеться pf,38.0155985301796,-14.3151044084652,1
отвезти pf,30.2680278153464,-14.2917988114805,1
подвесить pf,-16.9822276253803,-14.2653169906316,1
послужить pf,27.1462356975363,-14.2390159992136,1
выключить pf,10.2538881983427,-14.2168286798361,1
выслушать pf,26.0735676276723,-14.1925323658992,1
отвергнуть pf,3.5107572815109,-14.1814824004193,1
пожелать pf,15.6199982821883,-14.1647739862818,1
отстать pf,20.8156508294977,-14.1552249126356,1
побить pf,0.576715020998728,-14.1168089103329,1
провалиться pf,39.7985420138071,-14.0985804451102,1
застыть pf,36.0237341276633,-14.0855834514998,1
повториться pf,12.2306559749541,-14.0752701424155,1
пересечь pf,33.049382432315,-13.980739109193,1
завершиться pf,36.1211614256817,-13.9444678694209,1
выбраться pf,43.6186976530094,-13.9312243473576,1
застрелить pf,4.19638887748303,-13.9182114584426,1
уволить pf,3.75256712526612,-13.9147989429641,1
влезть pf,35.0236229401656,-13.8913903404684,1
удержаться pf,37.1222239284743,-13.8410357786535,1
помереть pf,15.2049339661365,-13.7891248770409,1
прибежать pf,28.1705011247816,-13.7853986149092,1
замерзнуть pf,3.17718522449737,-13.7713318506923,1
погубить pf,13.3510501898498,-13.7674891596592,1
угадать pf,11.2781584468354,-13.7541503494969,1
разорвать pf,7.86120549884065,-13.7294121959794,1
осмотреть pf,35.1922158478708,-13.7200267269785,1
повысить pf,18.0875397331991,-13.7152660015534,1
подчинить pf,-12.7036540355112,-13.6683629892728,1
разложить pf,1.21258754258224,-13.5766832165765,1
потратить pf,1.37310057284427,-13.5641124490885,1
воспользоваться pf,13.6044857976511,-13.5256463468611,1
зарядить pf,-17.0920113401043,-13.5142572949612,1
сказаться pf,11.7817316076279,-13.5027493676063,1
отнестись pf,31.4820432800251,-13.4973359817762,1
снести pf,15.1962297893722,-13.483587468964,1
затеять pf,27.9287647816993,-13.4502918494748,1
сформировать pf,-14.4916263090656,-13.4386385396068,1
покраснеть pf,42.8003744866546,-13.393760315604,1
задеть pf,27.4190981551618,-13.3432039743003,1
повредить pf,-10.9268169632322,-13.3411641593236,1
посетить pf,22.9899328357821,-13.3293272300902,1
познакомить pf,29.2815864489184,-13.3085728735225,1
лишиться pf,23.242029108022,-13.30802236948,1
оскорбить pf,-9.0973463198696,-13.2950194838976,1
расстегнуть pf,0.446622478392297,-13.2847757869829,1
засунуть pf,20.3728877884138,-13.2585800830497,1
сдвинуть pf,-0.217796738505875,-13.2434929424568,1
осознать pf,37.2510493555612,-13.2422348596595,1
разбросать pf,-9.28807876812306,-13.2209985942359,1
отмахнуться pf,43.7685062211499,-13.1919159262569,1
посчитать pf,26.0290523487005,-13.1868782273356,1
оборваться pf,32.3926244033936,-13.1513866194613,1
выразиться pf,45.2542154612296,-13.118799553855,1
посмеяться pf,35.2625677257826,-13.1185850175576,1
пробежать pf,41.1228151839582,-13.0660540807953,1
загнать pf,7.16803337222383,-13.0579894846592,1
прикрепить pf,-13.7611083483937,-13.0511309941018,1
добыть pf,-3.17027056251607,-13.0489804488907,1
упереться pf,36.909159619572,-13.0477025556154,1
откликнуться pf,40.1313065334469,-13.0364630491777,1
запланировать pf,-18.9411373722866,-13.0257737622048,1
схватиться pf,40.2554479849154,-13.0251700248148,1
укрепить pf,-8.48734944694274,-13.0105889940934,1
развернуться pf,40.9415665219994,-13.010489704031,1
представиться pf,36.3097754822015,-12.974624093513,1
поклониться pf,43.2506994411157,-12.9663605172195,1
прижаться pf,26.6195963399217,-12.9334877897105,1
сосредоточить pf,-21.5932316801267,-12.9163548928028,1
повиснуть pf,32.624257710098,-12.9109235426043,1
затянуть pf,3.6684075379928,-12.887412488125,1
ожить pf,20.1723716314167,-12.8865638103267,1
наградить pf,-3.08768226886643,-12.8704942804561,1
предпринять pf,2.27515071969216,-12.8360876789422,1
подбросить pf,19.6311449599791,-12.8189655635394,1
проработать pf,19.3387727577086,-12.8153413590376,1
увидеться pf,-15.5826553635822,-12.7328061618092,1
наладить pf,-8.05589826167514,-12.7182650971695,1
породить pf,13.0821713993627,-12.7166922565554,1
отработать pf,-13.2914858711837,-12.6985152104565,1
приблизиться pf,39.829710323045,-12.6959067700735,1
похвалить pf,32.5571333817756,-12.6856138941859,1
утонуть pf,12.6758275832701,-12.683028338182,1
сочинить pf,5.10610691945021,-12.6824307692037,1
обвинить pf,17.8893822515076,-12.6703958689838,1
спрятаться pf,26.7563708230345,-12.5650293553857,1
снизиться pf,24.0660880070298,-12.5387724514896,1
наказать pf,-2.28433365137402,-12.5270180910541,1
подбежать pf,39.2910472481982,-12.5191872566208,1
вывезти pf,8.01639813860239,-12.4858194615885,1
обнаружиться pf,31.6422803170488,-12.4847061493308,1
выругаться pf,41.1776885848003,-12.4505719038599,1
уговорить pf,27.7408374488324,-12.4406438114663,1
распустить pf,-2.03141036760605,-12.4192726649645,1
обсудить pf,10.4239011994277,-12.4124092150183,1
окликнуть pf,34.5642084207865,-12.4064378881097,1
отбросить pf,20.6254814810243,-12.3952694754482,1
догнать pf,19.2657608779962,-12.3691244712939,1
освободиться pf,19.2084092912238,-12.3686660103588,1
задержаться pf,18.0695855600113,-12.3466987272549,1
расставить pf,-4.49265231834795,-12.3420529822071,1
опомниться pf,25.1990410055488,-12.305461231128,1
вытереть pf,33.4302017928696,-12.2977372172857,1
осуществить pf,-4.08785759009333,-12.2723178296222,1
налететь pf,17.4809658891496,-12.2679915060189,1
придать pf,9.28880050298913,-12.2603690248971,1
сотворить pf,0.253158440940067,-12.2037521095927,1
отразиться pf,16.3242125806868,-12.1993497412908,1
подмигнуть pf,36.6137741642654,-12.1987442279288,1
залезть pf,30.5865767842069,-12.1877832066739,1
оживиться pf,36.0061848961696,-12.1625200035608,1
возглавить pf,11.8155595864187,-12.1578828520583,1
сменить pf,10.8158951876634,-12.1449174903018,1
уточнить pf,20.263913599107,-12.1397576547172,1
заехать pf,7.47523016893633,-12.1167999092176,1
забраться pf,29.6001428733783,-12.0785338876777,1
заиграть pf,27.8184365048269,-12.0609726803858,1
смутиться pf,37.6822561665076,-12.0603211827939,1
продемонстрировать pf,14.6696336302861,-12.0503382227941,1
отступить pf,38.7333874314081,-12.0458858495593,1
затихнуть pf,29.9261720874329,-12.0322861277566,1
проделать pf,2.69260179102325,-12.0260892340033,1
донести pf,21.5303362822259,-12.0192990005083,1
угодить pf,30.3110056045623,-12.0077050896507,1
прекратиться pf,27.0149660523185,-11.9934479037586,1
применить pf,-0.60603169153565,-11.9887551486823,1
завоевать pf,1.81811625609852,-11.9812968325409,1
напугать pf,-1.75826254849347,-11.9793253658745,1
приблизить pf,-9.78547655482171,-11.9685937166313,1
навести pf,14.8981061693676,-11.9549792788461,1
возмутить pf,-13.6463050093957,-11.9442250197254,1
закрепить pf,-13.7845389739483,-11.9319846465011,1
приоткрыть pf,5.61905886280551,-11.9239217626894,1
приспособить pf,-15.2491223954298,-11.9015009812254,1
поделиться pf,27.4368163065115,-11.8965776451608,1
смутить pf,-6.80747848166167,-11.8917949755469,1
напиться pf,12.3310643100088,-11.7363911852154,1
поесть pf,14.1232563367942,-11.7360856412618,1
доехать pf,16.3990134940176,-11.7299067988193,1
спохватиться pf,35.2843299954138,-11.7256346397172,1
сократиться pf,20.462227495578,-11.6985902940045,1
отравить pf,-1.50116762748706,-11.6795069501836,1
развить pf,-6.89735197166662,-11.6340786337606,1
выбежать pf,33.5307196470471,-11.6176265405243,1
вмешаться pf,30.2245156185186,-11.5819178849384,1
выстроить pf,-10.470621898675,-11.5772543643006,1
посыпаться pf,28.9444119878048,-11.5669582148354,1
сварить pf,-1.94753267646692,-11.5637976371553,1
оборвать pf,9.23010036565245,-11.5606103324826,1
спрыгнуть pf,30.4414543747335,-11.5449109017022,1
довестись pf,27.7635768125349,-11.542439761653,1
подставить pf,12.2635228858044,-11.5252310674463,1
отодвинуть pf,24.0489399223098,-11.4991945324734,1
взорваться pf,28.8418521010767,-11.4817853613477,1
нащупать pf,25.946593710572,-11.4329140407515,1
накормить pf,1.49991133254436,-11.4153258834009,1
извлечь pf,14.904393528561,-11.4148917170907,1
заинтересоваться pf,28.2452087331371,-11.4091382542224,1
откинуть pf,3.03007593940026,-11.3921175713568,1
порвать pf,-2.17446114830188,-11.3909583077318,1
наложить pf,8.7733506116078,-11.3763935175352,1
высказаться pf,28.9744430595525,-11.3672391590585,1
выкинуть pf,3.82263796650924,-11.3526668441772,1
зарасти pf,-3.55520038303953,-11.352433541235,1
вывернуть pf,4.02069334232768,-11.3492080298954,1
предпочесть pf,17.5181994409513,-11.3293904550427,1
усадить pf,22.2298071293561,-11.3053786060141,1
исправить pf,-5.95985647844105,-11.2931657736702,1
оглядеться pf,33.9726257988186,-11.2603617525347,1
угостить pf,4.12706004538968,-11.2578995870233,1
посметь pf,13.7646249367448,-11.2410851327513,1
разочаровать pf,-13.1690001897586,-11.2342884658252,1
выучить pf,14.5838205975733,-11.2326932535685,1
уронить pf,21.8461950658576,-11.2100080420042,1
приговорить pf,-4.25098039996347,-11.1988049708232,1
опросить pf,-21.1886830520625,-11.1768448576991,1
взлететь pf,23.8517448870795,-11.1259980126242,1
удержать pf,8.17560769806961,-11.1215500947115,1
выжить pf,18.2557169425592,-11.0518059732918,1
выглянуть pf,26.5062249885127,-11.0441162743624,1
взорвать pf,7.80039425925787,-11.0352364089246,1
нагнуться pf,20.1274878782604,-11.0301995104386,1
пролететь pf,22.6066404064685,-11.0271490502681,1
выговорить pf,31.9009601044509,-11.0205873125328,1
удалиться pf,34.6149150075986,-11.0179790346074,1
затянуться pf,23.8980399416021,-11.0065018250619,1
очистить pf,-11.9711116371,-10.9686025527241,1
выпрямиться pf,32.1799213045963,-10.9494833746168,1
