"","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9"
"осмотреть pf",0.219697176882737,-0.0406976921030631,-0.101962132222685,0.000778708982371395,-0.0557798447396861,0.0297022106756216,-0.014922570692414,0.00532124593088108,-7.7412035115465e-17
"основать pf",-0.314135264511545,-0.658798857463024,0.433693043577361,-0.00337295429100846,-0.00123899530576933,-0.00287710012273231,0.0073998782655788,0.000303824828598234,2.88202621490097e-15
"осознать pf",0.228435920378517,-0.108704669718895,-0.139006306139811,-0.0123563872657355,-0.0685327406047756,0.0191636571510722,0.0163321577369173,-0.014169046021142,-7.405100838076e-16
"оставаться ipf",-0.0688809065070596,0.205398782275388,0.0886321149993026,0.0284960747819588,0.0175279175715465,0.0305057526505206,-0.00678490139844297,-0.00141524444074744,4.32596666821716e-16
"оставить pf",0.00593469430592263,-0.0987485755414052,-0.113253515838006,-0.101732736589877,0.0090754061991295,0.0354373294866547,0.0025416505211833,-0.00664571603460555,-8.08597980239689e-16
"оставлять ipf",-0.142216284067702,0.0936924182262348,-0.0234920176023452,-0.0864304507335768,-0.0643929690248144,0.0575751981998945,0.00160873246975533,-0.011230354847974,-7.72819308547668e-16
"останавливаться ipf",-0.0350200824311855,0.119803358298021,0.037148414161089,-0.076704257689196,-0.0806250234045883,0.0932720001517092,-0.0100759058822364,-0.00223579680629011,-2.63461127913978e-16
"остановить pf",0.0871471907175641,-0.0648475107917155,-0.166473536340974,0.0261034378548063,0.0339704449123331,-0.0153247067113523,0.00192037568724542,-0.00508788935017819,-2.19659360145563e-16
"остановиться pf",0.397267224462236,-0.00286627075067361,-0.0164553760214551,0.00638733162853441,0.0124614077038501,-0.00943781129030113,-0.0148783143549468,0.0115191498416868,3.0140820395097e-17
"остаться pf",0.312509329548968,0.0709677867480583,0.0432942614437122,0.0282771473853582,0.0062748120101603,-0.00118166120699701,-0.0128553400697916,0.00893432162459134,2.7300210703185e-16
"осудить pf",-0.165265594952504,-0.268529431254581,0.141348344788735,0.0272430985127998,0.00433549645278535,0.00043908903943942,0.00966382702387458,-0.00757190230057889,1.27697331875343e-15
"осуществить pf",-0.269187709281966,-0.253244810236025,-0.332634792193559,0.117934510580811,-0.0105523587577397,-0.0134315763132184,0.00132223317524481,-0.012632806216677,5.57496757092046e-16
"осуществлять ipf",-0.348900085470248,0.00830147292652014,-0.173268299063047,-0.0663287973969443,-0.115299048527111,-0.195791024909129,-0.0115940874805755,0.0555440043765878,-2.43208231331948e-15
"осуществляться ipf",-0.476569391928905,0.408994088302275,0.187352126092375,0.0932756774473325,0.0634449349812225,0.0364038234253405,0.0012774864816448,-0.0119857084285862,1.11954716330853e-15
"отвернуться pf",0.348695485833247,0.016113519104302,0.0266716852636222,-0.0710825074373098,-0.0284555713194945,0.0353740337060602,-0.0146153569819338,0.00956384326672646,-3.39788960856957e-16
"отвести pf",0.0573135417791846,-0.145008929076636,0.0265825283528114,0.0337914004659467,0.00866151094409813,-0.00255702546115122,-0.0116398512406086,0.00612036628343788,8.62808088863964e-16
"ответить pf",0.433695202195466,0.00556620951252133,-0.00157588282995982,0.0289505790136543,0.00998461873892998,-0.0170282939540558,-0.0140036789425194,0.0117105104985213,1.27285335049798e-16
"отвечать ipf",-0.151876681757504,0.17637793249817,0.0346973744882821,0.0106245197094368,0.00686852571973107,0.0066337403164435,-0.00749636311109948,-0.00698733701230809,1.23815888097845e-16
"отдавать ipf",-0.198345820721983,0.110464490793405,-0.0553799843210235,-0.0192568148612448,-0.0144192897894357,0.0336806734698911,-0.00531330839805282,-0.00199675194456556,-2.09142599072454e-16
"отдать pf",-0.00914941539853017,-0.0221615024540921,-0.0795711618467694,-0.00049277136485878,0.0450568038828735,0.00236031312610316,-0.00555609805843125,-0.000742607000518342,3.62123525610158e-17
"отдохнуть pf",-0.28478696739554,-0.0823376373438818,-0.339510677715364,-0.0171587999228376,0.0402375357946511,0.0095799503865268,0.021715818428288,-0.0260784523311425,-1.00592277563205e-15
"отдыхать ipf",-0.148574528787982,0.0111239781525819,-0.149242609932928,-0.0480753693440931,0.0297523383928342,-0.0432119814555705,0.00903539864587614,-0.0212640039519944,-1.07314331032615e-15
"отказать pf",-0.169300922874343,-0.0629816127447219,-0.169896073995852,0.0872684433504093,0.0187088140552027,-0.00750116529322409,0.00192486785308486,-0.00976114671065387,4.63388008520305e-16
"отказаться pf",0.1805239138616,-0.0130792779947254,-0.117804739143577,0.0414143041349787,-0.0100166301907735,0.00312978517467045,-0.0135679906133588,0.00486693120208409,1.52872506320456e-16
"отказываться ipf",-0.109755227567416,0.156139033094268,0.00809135412445517,0.0334941511294775,0.00544795981084183,0.0325316560224684,-0.00755716651202389,-0.00283246125002582,3.81856005149395e-16
"открывать ipf",-0.240349744853394,0.107410667130809,-0.0407919834428393,-0.0726187509853333,-0.0696042199255806,0.0449605680677361,0.00687900323392471,-0.0140249469769836,-8.74354842000935e-16
"открываться ipf",-0.0585361870718074,0.243812785812103,0.133865081820745,0.0463622539486397,0.0440505039236201,0.0166948500936546,-0.00576099504749611,-0.000612637755304017,6.59411761305684e-16
"открыть pf",0.082886478055111,-0.146315842706482,0.0719653654982318,-0.0151324940957212,0.0153304268640433,-0.000560784695999876,0.0069049438931092,-0.00401145850043667,3.40222641725951e-16
"открыться pf",0.398161750231868,0.0767025430504028,0.0814637179361161,0.0242522327394062,0.0161075501928369,-0.00925988191737311,-0.0133395049949178,0.0115453338412281,3.05528172206415e-16
"отличаться ipf",-0.222315649235825,0.324991985265239,0.177882924529934,0.0630958725377238,0.0425088754434397,0.0302412545579268,-0.00282812926308871,-0.00526738583819829,8.4893030105615e-16
"отложить pf",-0.00646936332513125,-0.159694129205287,-0.153656068554707,-0.0119492847924308,-0.0540274059506738,0.0386975356239653,-0.0136416306989849,0.00124062729566898,8.91214185783085e-17
"отменить pf",-0.0982017738777572,-0.214443179010472,-0.13662592273558,0.0631880836471525,0.00161752929857083,-0.00417162552221831,-0.011799206945466,0.00147007853544182,8.60639684518993e-16
"отметить pf",-0.0845226098514713,-0.208460777365435,-0.140056740828512,0.0253565317999557,0.0349684602067398,-0.00930518937255586,-0.0085450298544857,0.000575030839354651,5.06756095419725e-16
"отмечать ipf",-0.150827979397014,0.17934639636207,0.0486280901442738,-0.00535322762334276,-0.0343184974886923,0.0437207521681852,0.000890972954594292,-0.00572132366224093,-4.30970363562988e-17
"отнести pf",-0.119262687374591,-0.1164958163297,-0.187614316285324,0.0568146425558979,0.0363339324674886,-0.00892787553995286,-0.0106882031491603,-0.000361454652810314,4.69893221555218e-16
"относиться ipf",-0.259119595207229,0.272344303610049,0.0892611084735232,0.0782736908889166,0.0423741593962876,0.023647607554135,-0.00353084973344458,-0.0063454654342277,8.14235831536614e-16
"отнять pf",-0.00772831715833672,-0.0536873754767774,-0.0970996937898022,0.0566161217341665,0.00972727693221623,-0.00214250382257043,-0.00507655180772668,-0.00200445011356135,4.28693539000768e-16
"отобрать pf",0.131945576323407,-0.134176460638058,0.0373601141756534,0.042322113265276,0.00323409966754274,-0.00936308018212584,-0.00652761754717007,0.00410174353253074,7.65663574209263e-16
"отозваться pf",0.490314424182282,0.0199603289098559,0.0470151706004624,0.00287063323791015,0.016980724508652,-0.0143754197482342,-0.0151841090387531,0.0142130526959313,9.25908655302621e-17
"отойти pf",0.298336424263872,0.00928074791215557,0.000703400327453775,-0.0704175580397679,0.0417749148634643,0.000461878936653193,0.00450909962060742,-0.00112857528762679,-7.21428125571855e-16
"оторвать pf",-0.0503543667064027,-0.195754668026834,0.0128926867314246,0.0272338821676813,0.0166186694368559,-0.000616135620545957,-0.0107788441243141,0.00437717135444655,9.80769285230387e-16
"отправить pf",0.0164260586867273,-0.0452061538118895,-0.0345285460502379,0.0484987724028417,0.00486438658080698,0.00167977877523211,-0.00440119561919371,-0.00123079239206214,5.31909585821388e-16
"отправиться pf",0.385214267770494,-0.0160099339105049,-0.0472002886629208,0.0290573124616504,0.00956593809917121,-0.0151692525903934,-0.0150981670640156,0.0110322431659101,1.32055824608734e-16
"отправлять ipf",-0.0661104243390404,0.110004001139821,-0.0151702142886769,0.00495665970946691,-0.00935866241588262,-0.00148900668601582,0.00214703998511144,0.0216659492945831,-4.05925293378573e-16
"отправляться ipf",-0.0563106591857274,0.185562933515599,0.0889705775425719,-0.0249614118021281,0.0160728031800862,0.044119170421464,-0.00722259517627281,-0.000885453356750075,1.38994718512642e-16
"отпускать ipf",-0.0335090670583186,0.0847299692450634,-0.0409896361565918,-0.00248571434627896,-0.0445954300488235,0.044603596887885,-0.0117805792671586,-0.00166268887679245,4.53196508098941e-17
"отпустить pf",0.0893564205878568,-0.0596246687573734,0.0268742203768777,0.00606364567691368,0.0320711968194219,-0.0030623892473122,-0.00478211658668136,0.00220384380905913,3.68411898210574e-16
"отражать ipf",-0.311752968651139,0.242961724912324,0.13799507002126,-0.0769487758873443,-0.0735636188900531,-0.136407386840321,-0.0181619588294469,-0.00858494581208106,-1.18134668714021e-15
"отрезать pf",0.323115825792765,-0.080870649896548,0.0660601451103207,0.000307444344995388,0.0189173504179855,-0.0103349306884143,-0.0138238434210217,0.0120888227801042,4.30861943345739e-16
"отстать pf",0.128096643517936,-0.0306073864857778,-0.0495772193571899,-0.160313953077016,0.07938791549349,-0.018552249933833,0.0935553020236995,-0.0582887997407897,-2.9397057704772e-15
"отходить ipf",-0.0961946575282238,0.108921610731158,0.0198031800600631,-0.100301226024176,-0.0369846546459117,0.0325169247208468,0.00694472023029392,-0.0170465278238144,-9.43472730496886e-16
"оформить pf",-0.304395488145704,-0.221782429151692,0.0071486725198897,0.0728835145157577,0.0175698174817058,-0.00178499107336788,-0.000707154598684392,-0.00571024136956524,1.36934734384919e-15
"охватить pf",0.146336881320228,-0.153884013295884,0.107470524093727,-0.0125663427467954,-0.00410448212529681,-0.0262807059590824,0.0740749761490314,-0.0443758912742712,-8.99670962728472e-16
"охватывать ipf",-0.0684703715311255,0.166295302954911,0.0984631201509839,-0.0481604866732634,-0.0517484006898173,-0.128882907260188,-0.0285375875609411,0.000888988392748797,-7.22729168178837e-16
"охранять ipf",-0.184371301199203,0.0130943633271367,-0.0687302343575568,-0.096867233176689,-0.0492678227521369,-0.0847377216108753,0.174193732400786,0.180512884171828,-5.88418203051333e-15
"оценивать ipf",-0.265289730428031,0.105216973772569,-0.0704599531788185,-0.00277408868283263,-0.0421096634137352,0.00265595600476307,0.0388283166853778,0.0548677531193443,-1.47104550762833e-15
"оценить pf",-0.059013535091887,-0.135258586309776,-0.230815091601427,0.0682577810726843,-0.00831910597247713,0.000858159766345309,-0.0125926962125715,-0.000164725085341301,3.963843142607e-16
"ошибаться ipf",-0.291686792935224,0.315973462546907,0.13839657804315,0.0721120369929853,0.0406453895182636,0.0321225278113654,-0.0024333706419535,-0.00726846800401801,8.41991407152243e-16
"ошибиться pf",0.365868843239432,0.00214785731309219,-0.0374770258470514,0.0477270549122609,0.00781818683233769,-0.0170044427408758,-0.0146352340884395,0.010380662778021,2.52185425320128e-16
"ощутить pf",0.412534144981747,-0.0264893263291535,-0.0432727729173918,0.016789453325036,-0.020087524217445,-0.00346879088141037,-0.0116077955325253,0.00850603092264145,-8.78203759713259e-17
"ощущать ipf",0.123589130369136,0.0599807392856641,0.0107079725364178,-0.0539436957726786,-0.0834355055531414,0.0557808136152501,0.00221410931383642,0.0246625446354775,-6.94756752128711e-16
"падать ipf",-0.0415418665222558,0.151351297775523,0.0695025426529984,-0.0272819946336665,-0.0374923998776843,-0.0618292689259185,-0.0155437061814276,-0.0099740898661198,-4.2782617726278e-16
"перебирать ipf",-0.00292166728132503,0.00239092314967072,-0.0643254446788533,-0.146111970768765,-0.191466877219137,0.12120936337376,-0.00252736297641141,-0.0128283282113315,-1.19327291103755e-15
"перебить pf",0.36450372884562,-0.00433531076313892,0.075418239757214,-0.00330119734546275,-0.0191061667901587,0.00715304096096083,-0.00785536094782042,0.00716004241100543,1.11672823766007e-16
"перевести pf",0.115220999490021,-0.134379497501921,-0.0976247235147945,0.0390991070749316,0.00401316622135416,-0.00772602313631015,-0.0105309228618893,0.00402635815246827,4.28693539000768e-16
"переводить ipf",-0.132816986355184,0.0651812656266364,-0.0598047252249704,-0.0618124152685821,-0.079430369074966,0.056238805776778,0.022185973042097,0.0438567311135891,-1.35655375821386e-15
"передавать ipf",-0.106479580365867,0.099728201607849,-0.0470879933068101,0.00861745886971587,0.0025338363131517,-0.0146217177668577,-0.00763521492946325,0.00239559077238948,-1.90602741922952e-16
"передать pf",-0.101968541935441,-0.107437721481065,-0.211648878580456,0.00660371489296359,0.0521742818967341,-0.00270933987017048,-0.00928711051137284,-0.00103939705406861,2.45029690981724e-17
"переехать pf",0.267117827470512,-0.00399024575294221,-0.0657675370632543,0.0309521777793952,-0.0133714939444787,-0.00492168256734948,0.0042278449971934,-0.00403903708291599,-1.84964890626027e-16
"переживать ipf",-0.0478972599647916,0.12684305127092,0.0294665866979199,-0.0474641099321426,0.0336243032427931,0.0106571527774168,0.0022978844593397,0.0118251819535127,-5.1087606367517e-16
"пережить pf",0.038237900074966,-0.109790676194251,-0.0696495490181663,0.0125010237483633,-0.0327466631431962,-0.00495393800764696,0.0561610197685783,-0.03946897978338,-9.30028623558066e-16
"перейти pf",0.169240433403858,-0.0181136496550576,-0.0998350383843508,0.0176120780718322,-0.00737138561764322,-0.00357666302655672,0.017393659667577,-0.0140378984856798,-5.28440138869435e-16
"перенести pf",-0.00331203123001521,-0.126053848453083,-0.142160416419237,0.0440766009428544,-0.0122637098696,-0.0145184262957632,0.0389775486648263,-0.0298578884000743,-5.32776947559377e-16
"переспросить pf",0.625830554407951,0.0210995151693963,0.0929428090930427,0.0100529437694343,0.00761622759688764,-0.0211617102562679,-0.0165022454352362,0.017736617071159,1.61979804569334e-16
"переставать ipf",-0.199816230969156,0.24035523076705,0.141990423805106,-0.0667639514287261,-0.0830582660748491,0.104089831732374,0.014187511114373,-0.0195121073653728,-4.13948389454966e-16
"перестать pf",0.318697721554231,0.0317156731222141,0.0380444131552742,-0.0894839223237459,0.0852866847424619,-0.00583511984822857,-0.00906227908640287,0.00936269738528377,-5.31909585821388e-16
